owner_username,is_verified,followers,shortcode,timestamp,caption,likes,comments,hashtags,is_video,video_url,video_duration,image_url,is_sponsored
joshmadj,YES,497056,DD6Ii9eTWkl,2024-12-23 05:04:16,Talapia 🐟👀,42673,155,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQO9awNG_dvVrbSDQf9yMQOrBOby5CMaa5w6lh3HF9aUtoR-r_RMTKU2-XdJUhAcri_028ZZnWiRmh0vki0oDFMVLCcMtYIXP0cYnl4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1015725203654255_1511803333&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wQzQ5NEM5MEEwRjZGRkQ3RUQ4NzJFRDIyODJFNEI5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBYlNHUno5Yk1zTldyWUVBSFJmNXlMd0hCeHVicV9FQUFBRhUCAsgBACgAGAAbABUAACa%2Bo6OYoMKPQBUCKAJDMywXQEdRBiTdLxsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCRy097cjMwmibuQPTO0f3OKTJSYE_8iYEIIIxVqoNaYg&oe=678BEEF2&_nc_sid=8f1549,46.67,,False
joshmadj,YES,497056,DDinI92TARg,2024-12-14 01:46:28,"To all my middle class, it’s okay. Go and spend on that overpriced coffee. You deserve it.",40818,518,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPTo_e2a3RYxkugOal-fdeBatuRJ9gNZ-MqZyYO_LORXO4BX3w7cjlxnr_nQo4r2Exv1iUjbwiYFfJoijSERuQb52I04yMV0SZ3Ugw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1298144251219499_625229514&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80OTRFODNFQzZFMDY1RTlEQzhBQkNCOTk2NTNGNEZCMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPNm5CUnpGZ0RGUUFaNEJBTmk0ZkJYeWhJYzBicV9FQUFBRhUCAsgBACgAGAAbABUAACao0uv71eyiQRUCKAJDMywXQE23bItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYA1nxVMybflHra5svadldmgteSyVunpHCgDx_eNAowPfA&oe=678BF816&_nc_sid=8f1549,59.433,,False
joshmadj,YES,497056,DDhH90Ozvpp,2024-12-13 11:53:25,"Un Mela Aasadhaaan 👀

This 2025, together with @myunitar, I’m giving away 13 BRAND NEW CARS 😱🤯 Tag and share this with someone who needs a new car.  #ReadyForGaadi

We will be selecting 13 lucky winners from states all around Malaysia to win 13 brand new Perodua Axia when they register as a student this January 2025 intake. 

So what are you waiting for? Log on to www.unitar.my and register now. 🔥❤️",40236,261,['readyforgaadi'],False,,,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/470100066_18474964432046043_5523802874787762726_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0MjIuc2RyLmY3NTc2MS5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=K7YIA7HCs-UQ7kNvgE1uGLW&_nc_gid=404e2718cc48419b937f31574d7629eb&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzUyMjEzMTQxNzg3NzExNzU0NQ%3D%3D.3-ccb7-5&oh=00_AYCO2NvfEIa2D7EEOWC1umrGmLo0txqDi7BcBYd6KpI6UQ&oe=678FC4ED&_nc_sid=8f1549,False
joshmadj,YES,497056,DDgN8QSzmuY,2024-12-13 03:32:02,"We are the problem sometimes.

Seeing these students celebrate their success is so heartwarming. My congratulations to their batch and all love to you all 🫶🫶🫶❤️❤️",52983,453,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNBt8ZwotBamiNM2WSeM9KUsKpm-zzLnzKO9StVMzBdY_Qs2XSAFGJoXmt_UYvlFwk_iV3eIIeDDkcH4YJm0D8FNLdTXmA6YGZH9S8.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1135291674893093_922716134&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CRDQ5QjVDOUI5M0FCMEFFNEE5RTRGRDg0QjUxMTQ4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPc0VCaHpDYXNxN3J5WUNBUDJraGJ6bThjNHBicV9FQUFBRhUCAsgBACgAGAAbABUAACbM%2BuTKzMqQQBUCKAJDMywXQEWAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBBGBUAyIMj_H4hvJeLur6raw1FeH1Qc34w5cDSJPBADA&oe=678BFC6A&_nc_sid=8f1549,43.0,,False
joshmadj,YES,497056,DDer3EzxksU,2024-12-12 13:12:07,Before you all go ahead and attack Ani unnecessarily.,33295,111,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNLhoxbW3fJ1_ONiuRxTDLcKSV5Iv8-LMqTTTNQXGycxyjbpYuMTlWKCgeTzGUglMkqqTJgjIH0F7xZeBuE4spQBNfx4iEwCERCfxE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1137862851260660_2598339937&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84RTRENUIzQjYzNTgyMDBGMDcyRUU0MEQxNTM0MTQ4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLdzgtaHVlM09XelA5b0ZBQm9HX1NKb3lZdFNicV9FQUFBRhUCAsgBACgAGAAbABUAACbm2r7Vr5eFQBUCKAJDMywXQDCiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYADKcqMVhjx9fldoqCr6hfTuOaCwbeyLQYG2yqEEwk4QQ&oe=678BD14A&_nc_sid=8f1549,16.647,,False
joshmadj,YES,497056,DDaxZ79zvP5,2024-12-11 00:42:29,AK = Ajitheyy Kadavuleyyy 🥺😭,58671,197,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNi5FaxReFA9FCo4_crglSLt0HjURqPl8JtMise0jpZSnf6C045JqCAUOcJpvlOyA_UBpsBfx38Gf21886nVx1QtJhPPS3TVkkXa-Q.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=472235835478663_1564120621&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zMjQ3NjNDNDA1Qzk0RUI4M0M1RUU2NUQ3MDQ2OEM4NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQMGFBUnljV2N6ampyUUxBQjJaRkhHS2NSWXVicV9FQUFBRhUCAsgBACgAGAAbABUAACaWsu%2Fd0P6WQRUCKAJDMywXQDgqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCsUCiJvjzbCxqb_89E7f2BsIHLhSnlyYxl6UYg7uvb7w&oe=678BD836&_nc_sid=8f1549,24.166,,False
joshmadj,YES,497056,DDTn7V-xafi,2024-12-08 06:04:40,GV Prakash and Saindhavi.,436849,1117,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNsCGygiXLAlLJjzCCGz6z-3YTK59BtTJzOQjkNGGp6m1AapTtw6GqJpTL-gVUISMWsSlABEHylQwclR5nBN7FeBTJrwJEh5CX2UkE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=896118566060228_2504907758&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yNTREQjJFOEJEMkIzRTY2M0UzN0MwNkEzRkUwN0RBQ192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHa1gtQnQ1NHdXV0FSQUNBSmFlbXRKcnNDazZicV9FQUFBRhUCAsgBACgAGAAbABUAACbyrMXi%2FfaHQBUCKAJDMywXQErAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBjtsVakk_YFTGDvu31E-27ZbzrtQJ4ZQnm1fXXg4W6Tg&oe=678BEC73&_nc_sid=8f1549,53.5,,False
joshmadj,YES,497056,DDOQaT5zPnD,2024-12-06 04:04:16,"I want to give you a FREE CAR. 🚘 

Tag and share this with someone who needs to know. #ReadyForGaadi",11680,128,['readyforgaadi'],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPkew42qNSBxNZtv26zy2LI3IsRTKX8_PUWNGWW-0OrIm_pKGbzhhM-LKND04a_4kx49WVuKXBzamz_XjD89y6yhofTIbPKP70wN3s.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTI3OC5iYXNlbGluZSJ9&_nc_cat=101&vs=1126386445819232_2257348742&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNDRBRTc2RjY5OTZENjYzOUJBMDc3MEEyMTgwNUU4Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFcG5fUnRNaHlSSmpfZ0RBQUVOZElHeWc1ZFhicV9FQUFBRhUCAsgBACgAGAAbABUAACaoo9HJpODAQBUCKAJDMywXQFlPXCj1wo8YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYD96qtKqfadlQxCNDFJGxSJSlfb3nAFk_tiV_3Mt3csTw&oe=678BE3C7&_nc_sid=8f1549,101.24,,False
joshmadj,YES,497056,DDMYotTzrv9,2024-12-05 10:35:53,Who is Balloon Akka? I think we're using the term Akka very wrongly these days.,60096,450,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOyc8HBgqnxlKTukfjU6XABrdlARmzxVonH8hOyYAsakVCNwByC0js20WWT2kHcsxD9Pf880X_UsvhmVu99cSCBfj9elGOmrwwCC0Q.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=445772108575615_3478138960&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xQzQ2NjhGNzFGQkJBMkMzNDE1RjIxOEQzQkE5RkY5RF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEOHc5aHNlZXFybDEzOEVBQVpLeTU2X0lMd0NicV9FQUFBRhUCAsgBACgAGAAbABUAACb8xMvm3O7%2FPxUCKAJDMywXQD9VP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYB9w0cYU7LV3tAOOTtXxTeJT_YXNz5cJB1lUPNjErDqvg&oe=678BF409&_nc_sid=8f1549,31.333,,False
joshmadj,YES,497056,DDFDlZ_TDQD,2024-12-02 14:19:10,There's apparently a new song in Pushpa 2.,51804,160,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQM8xPtV5NiCVa9bs-KUe6uwS2ABHo_15uBWOfy7rKTtjwsQa2iDc5WSiT_k_RZFpORBJ4F8uCxdGlhM7-E4wFYHNrfHxxw5_Bpwgwg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=951208880324365_609990205&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MDQyQzMyMDMxRThERjI4QkM0NTcwQjgwNjYzMzRCN192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dESTk4eHYzWm5JZTg5b0RBQ0tWRGVNbmM5dExicV9FQUFBRhUCAsgBACgAGAAbABUAACa%2B2%2BTbyre8PxUCKAJDMywXQEdAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYA2a9gMgvOLpvWq_r-zj9jCMEda3hnucWS7cggjEs3TSQ&oe=678BFBDC&_nc_sid=8f1549,46.508,,False
joshmadj,YES,497056,DC8_aASznnV,2024-11-29 11:06:24,AM I THE ONLY ONE??? @anirudhofficial 🔥🔥🔥,20719,149,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNDBIm7fPi4NU4jddHD1tf7O4HXzH5YbGTJguBHhx5AXX0_eldUnsOyoyZjXW06Swrx6kJiFY_ez8eElaexH9kpT8oP4vgej_dyESs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1223466582277747_2984537819&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81OTQ0MDRGM0VFNzU5ODBDNTRDM0ZCNzg5ODYzM0M4NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCLVA4QnRYeHZYNzBaa0JBSHU0TUZjR0J4QWticV9FQUFBRhUCAsgBACgAGAAbABUAACagy5e3%2FZWNQBUCKAJDMywXQCeqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDgQbfPaPWujzQlBmPzAYGZA3X_FlMEgL8j7PbMewA6hQ&oe=678BEBA3&_nc_sid=8f1549,11.84,,False
joshmadj,YES,497056,DCwQVcizJk7,2024-11-24 12:26:12,I think Dhanush made a mistake.,113546,258,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQO8IxFkdmbRhgelw-wlM472UYzU87NYYawbkrkZ0C2hIhGggrDx8s9AHijmWjmBZE0D871nYk8OK4RuaotqL0ssTITDmeNBTIWpaAI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=1078791876860735_3703089755&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FMzRBREFCMTI5RUUxRUQwNTcyMzNGQkI4QzNDQjc4OF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMSE80eHVzVkdYYjhPZ0ZBS1FqaEhwZm5JMDBicV9FQUFBRhUCAsgBACgAGAAbABUAACbg3fCWvonSPxUCKAJDMywXQEmzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDdyj8R5A6aIdAN_oqSPnMELvo4OWg3kwAJ0SihM57u_A&oe=678BFE3B&_nc_sid=8f1549,51.408,,False
joshmadj,YES,497056,DCtYqx_zUWy,2024-11-23 09:39:20,I HOPE THIS ENDS THIS TREND. YOU'RE WELCOME.,21913,352,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNXhinKVh8X_9YO_JP_OfpDMRJjH-pXZNaQYrc7ojvrVF59DryYpntmZX6WrFLPpXLvNJzjVFdBi6LDfhIM7s1p98U7YnQJHaNYWjg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=856507663036281_3686515652&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82NDQ2NzdGMTQxNzBFN0FCQUY0NDFEQ0I0Q0I4NzE4N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNNDA1eHM0UGdRWWxSTUNBQXZ6bzkyQU83VXFicV9FQUFBRhUCAsgBACgAGAAbABUAACbY%2FNi5pPjPQRUCKAJDMywXQCUAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBhtrTrq7XIpDwWnfEN7y0qcZx9bkUjG_Nsc-3wpTGJrg&oe=678BD6DD&_nc_sid=8f1549,10.517,,False
joshmadj,YES,497056,DCqEJ4OzXZG,2024-11-22 02:42:40,To all my friends. (And myself).,16023,257,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQM8K6FybPQcMfNVsyHlhV3JZsO4F8t6zD7bfw3MzFNTdzsLENQNO7ihwGGuMCJEfIgbHPT3X-yqZwy9tOU5H72OCQofi2uMRIFvfQY.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=504763175934691_463888704&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zQjRCOUY5MUZDNzhENDVFNTRGMTNDN0NENkM5N0I5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQcEIzaHM1cEdURnZXUURBQVVESWRBanZUWWRicV9FQUFBRhUCAsgBACgAGAAbABUAACbuodXJ%2BN3SPxUCKAJDMywXQFA90vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBHIN7ctxDq9HodHhdIeOxbRQafmf8fub2m5ti9VtWbpw&oe=678BD4A4&_nc_sid=8f1549,64.968,,False
ethachumkettutholaiyum,YES,497056,DCgL-q_O99g,2024-11-18 06:41:23,"Are you planning to get married? Here's what @karthikshaamalan has to say.

This week, we sit down with Karthik as he awaits the release of his upcoming film, #C4Cinta this Nov 21 across Malaysia. 

The full podcast releases tonight, exclusively on our Youtube channel. #ekt",21304,53,"['c4cinta', 'ekt']",True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMCXNMSeBuuA8Cc1KDdbr0XEo8leLNIrks0CwLsidDftppJboK-bW_-9m9Sp0T4D-qnId7qGqN391svJVhXiRo_NQory0uabu4qPeA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1091784615994915_2385560014&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85OTQzOEY1MjgzODE2NjkxMDFCQkY2NzFFOTIxMzFBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJcEYyeHNyUFpCVEZoMEdBTmpxWXZLbGNSNEticV9FQUFBRhUCAsgBACgAGAAbABUAACb2ldjE9a2dQBUCKAJDMywXQEP0%2FfO2RaIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBkGzEBZev3257MEj0qSdF1zBn8Sns3Ky6t13soISjF_w&oe=678BD804&_nc_sid=8f1549,39.914,,False
joshmadj,YES,497056,DCdb2hBurhi,2024-11-17 04:59:29,We have gotten Nayanthara vs Dhanush before GTA 6.,119947,495,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNazhuH2lQLvTgxRLN7CQKU8vKi_0vPlvOs2wsBoEcHcnNYN__7jryBIzBf-zyrwri4kDC2KOycnXtCeMfKG69YC-ALLF_fvDLPsck.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=618130490541277_2696239019&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CMjQyREJGMjIwRENGMkUyMjgzODM5ODlBN0IyMDY5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMZ1QxeHRRRE1qUEtFNERBREZLaW9pS2ctRkNicV9FQUFBRhUCAsgBACgAGAAbABUAACaS6%2BeI%2FpqUQBUCKAJDMywXQDju2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDWAoWY6TXqFumK8-T3NDCOAp0M-3YeE0T9QLKijAjOaQ&oe=678BEFFE&_nc_sid=8f1549,24.937,,False
joshmadj,YES,497056,DCW17GvucOb,2024-11-14 15:32:22,Kanguva was okay. But my Thalaivan Surya 🔥🔥🔥🔥🔥,76672,924,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNgh6EDqHw4pT8813CYFrEBFH2jgpN2R9CSfDzviaGF2zOTBYPDKcQ6hkTYx9QIGZL3Ek4s5ut1G5eJjjEqXt41TFOSJr2QGBmrTpI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1107291457536015_685600245&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xMTQ4QTUzODk5REREQzUwOENENDk5QTNBOEI3RDZCQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPRXcxaHNuLVhmZnVDY0RBQm1PSlFMMnVfMFZicV9FQUFBRhUCAsgBACgAGAAbABUAACbAoPmexNvoPxUCKAJDMywXQDKzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBZud0qNeuBVyxJ3yD2K2Iv5K86FAvRWYqe9XYA1OJ5eg&oe=678BDC79&_nc_sid=8f1549,18.7,,False
joshmadj,YES,497056,DCTfNQIu6jM,2024-11-13 08:17:25,Dedicated to all purushans.,47121,178,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNmGUOQJRgZWoDBN358cEowm9iCpjLyZVrvMjEVhV9pArR5ExtwPUwDhob4Hit8mRoTnkJ_qbOZ-teoEwQPWgX4tFnyvJwieM2C3OQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=894219969356091_1262496495&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNDRBNDNDODVCMEExQjYyMEMwQkEyNzZCQjg5OTdBNF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJTkIxaHRZWGpSLTRrY0RBQ1Y1WkxVV3dzVmJicV9FQUFBRhUCAsgBACgAGAAbABUAACbc37CCmJC6PxUCKAJDMywXQE4IcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAdKZt8WE-sMbCONeH_Qz_NmR5_J594LNobrlR5d7cMCQ&oe=678BCE64&_nc_sid=8f1549,60.066,,False
